Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2023-03-03,197.79,197.15,201.82,SELL,HOLD,147683.8,0.0,147683.8
2023-03-06,193.81,194.17,201.62,SELL,HOLD,147683.8,0.0,147683.8
2023-03-07,187.71,193.1,201.16,SELL,HOLD,147683.8,0.0,147683.8
2023-03-08,182.0,187.84,199.34,SELL,HOLD,147683.8,0.0,147683.8
2023-03-09,172.92,180.88,196.58,SELL,HOLD,147683.8,0.0,147683.8
2023-03-10,173.44,176.12,194.68,SELL,HOLD,147683.8,0.0,147683.8
2023-03-13,174.48,173.61,192.42,SELL,HOLD,147683.8,0.0,147683.8
2023-03-14,183.26,177.06,191.48,SELL,HOLD,147683.8,0.0,147683.8
2023-03-15,180.45,179.4,190.12,SELL,HOLD,147683.8,0.0,147683.8
2023-03-16,184.13,182.61,188.93,SELL,HOLD,147683.8,0.0,147683.8
2023-03-17,180.13,181.57,187.81,SELL,HOLD,147683.8,0.0,147683.8
2023-03-20,183.25,182.5,186.18,SELL,HOLD,147683.8,0.0,147683.8
2023-03-21,197.58,186.99,185.64,BUY,BUY,0.0,746.7158,147536.11
2023-03-22,191.15,190.66,184.87,BUY,HOLD,0.0,746.7158,142734.73
2023-03-23,192.22,193.65,184.95,BUY,HOLD,0.0,746.7158,143533.72
2023-03-24,190.41,191.26,184.46,BUY,HOLD,0.0,746.7158,142182.16
2023-03-27,191.81,191.48,184.33,BUY,HOLD,0.0,746.7158,143227.56
2023-03-28,189.19,190.47,184.43,BUY,HOLD,0.0,746.7158,141271.17
2023-03-29,193.88,191.63,185.22,BUY,HOLD,0.0,746.7158,144773.27
2023-03-30,195.28,192.78,186.71,BUY,HOLD,0.0,746.7158,145818.67
2023-03-31,207.46,198.87,188.98,BUY,HOLD,0.0,746.7158,154913.67
2023-04-03,194.77,199.17,190.33,BUY,HOLD,0.0,746.7158,145437.84
2023-04-04,192.58,198.27,190.95,BUY,HOLD,0.0,746.7158,143802.53
2023-04-05,185.52,190.96,191.29,HOLD,HOLD,0.0,746.7158,138530.72
2023-04-06,185.06,187.72,191.35,SELL,SELL,138049.04,0.0,138049.04
